,CIK,GVKEY,NAICS,MCAP,REVT,ROA,NPM,NUM_SAVVY,NUM_DIR,ROE
1649,1749704.0,31954.0,532490.0,3032.802,1038.69,0.124,0.0,0,3,0.035
1650,1479419.0,32018.0,325414.0,79.255,11.24,-0.42,-17.944,1,8,-2.033
1651,1043961.0,32078.0,325413.0,35.87864,8.849,-0.421,-2.591,4,7,-0.52
1652,1703956.0,32098.0,238.0,486.459,315.808,0.109,-0.201,1,2,0.084
1653,1382821.0,32102.0,531210.0,4081.20251,1922.765,-0.019,-0.046,4,8,-1.092
1654,1701605.0,32106.0,213112.0,21873.95652,20502.0,0.055,-0.489,4,7,-0.033
1655,1705843.0,32193.0,325414.0,82.58862,25.987,-0.492,-3.186,2,7,-1.44
1656,1668673.0,32219.0,325412.0,661.74669,932.528,0.049,-0.11,0,7,-0.214
1657,1626199.0,32245.0,325414.0,418.1869,23.443,-0.424,-6.062,6,9,-0.471
1658,1874071.0,32253.0,522120.0,246.384,81.465,0.012,-0.093,5,8,-0.024
1659,1183765.0,32267.0,325414.0,220.7156,38.697,-0.616,-4.286,2,8,-1.532
1660,1708035.0,32285.0,325180.0,1402.25536,611.201,0.041,0.038,3,9,0.064
1661,1585608.0,32316.0,325412.0,52.49296,4.335,-0.568,-3.728,3,5,-4.935
1662,1679063.0,32322.0,512110.0,216.942,110.395,-0.14,-0.608,2,6,-0.798
1663,1709164.0,32352.0,3352.0,199.63272,658.394,0.113,0.031,3,10,0.293
1664,1527599.0,32365.0,325412.0,168.67158,1.754,-0.314,-32.31,5,9,-0.462
1665,1710366.0,32372.0,212112.0,783.0408,1270.79,0.081,-0.009,2,6,0.597
1666,1428439.0,32382.0,334310.0,30838.2634,2764.584,-0.046,-0.065,2,4,-0.086
1667,1654151.0,32383.0,325414.0,572.0335,96.148,-0.411,-11.989,0,9,-0.65
1668,1661053.0,32396.0,339112.0,62.4073,0.0,-1.677,-245.97,4,5,-0.523
1669,1494650.0,32451.0,325412.0,133.22718,74.652,-0.545,-2.301,3,10,
1670,1558583.0,32456.0,336111.0,292.87032,4.386,-0.952,-6.477,2,8,-1.292
1671,1710583.0,32469.0,519130.0,4158.15568,592.045,0.126,0.026,3,9,0.882
1672,1705110.0,32502.0,519130.0,4628.91837,1685.438,0.063,0.006,3,9,-0.09
1673,1476034.0,32519.0,522110.0,1163.41413,196.981,0.022,0.223,8,12,0.154
1674,1701108.0,32525.0,325414.0,518.62794,18.256,-0.804,-7.661,3,8,-1.372
1675,1441816.0,32526.0,519130.0,22508.50978,590.38,-0.147,-0.467,2,4,-0.547
1676,1704711.0,32528.0,339930.0,753.6544,1029.293,0.077,-0.014,4,9,0.135
1677,1701732.0,32530.0,511210.0,6129.07908,535.661,0.041,-0.031,0,1,-0.093
1678,1494259.0,32541.0,518210.0,3961.85008,951.373,0.239,0.117,1,6,-0.04
1679,1712463.0,32558.0,3222.0,3059.12474,383.9,0.069,-0.076,3,10,-0.05
1680,1514416.0,32571.0,519130.0,1804.26168,490.907,0.02,-0.089,4,6,-0.058
1681,1710155.0,32574.0,446130.0,3906.62595,2079.525,0.064,0.003,3,9,0.056
1682,1705012.0,32592.0,722511.0,173.47479,118.881,-0.001,-0.483,1,8,
1683,1604643.0,32610.0,333310.0,4526.31804,1464.429,0.132,0.08,1,1,0.109
1684,1629019.0,32619.0,522110.0,1362.48871,469.219,0.031,0.401,3,10,0.269
1685,1680062.0,32638.0,333242.0,1668.39282,259.751,0.096,0.105,2,4,0.079
1686,1627857.0,32641.0,518210.0,4532.55176,438.954,0.03,-0.002,4,9,-0.232
1687,1750735.0,32665.0,522110.0,224.59116,159.51,0.034,0.164,1,4,0.157
1688,1645460.0,32674.0,325414.0,364.20462,14.941,-0.606,-11.427,1,7,-0.739
1689,1680379.0,32698.0,522120.0,290.15075,120.93,0.015,-0.091,5,8,0.036
1690,1768224.0,32715.0,325414.0,976.02772,12.359,-0.541,-5.067,1,8,-0.696
1691,1690680.0,32748.0,531210.0,3544.7346,2906.443,0.067,0.038,2,6,0.181
1692,1333986.0,32767.0,524113.0,12830.3991,11036.0,0.012,-0.026,2,3,0.371
1693,1647088.0,32771.0,531120.0,9145.7096,1894.897,0.145,0.065,2,11,0.12
1694,1714899.0,32775.0,325414.0,5453.8218,48.661,-0.369,-9.686,3,9,-0.32
1695,1503274.0,32792.0,334510.0,1558.9632,110.556,-0.166,-0.429,2,10,-0.227
1696,1083446.0,32809.0,621999.0,3279.48588,773.915,0.111,0.05,3,3,0.138
1697,1394056.0,32851.0,334111.0,92.9214,61.982,0.065,0.015,3,7,0.015
1698,1418100.0,32855.0,511210.0,1664.65564,2973.0,0.094,-0.237,1,8,-3.35
1699,1682639.0,32861.0,325414.0,113.708,14.0,-0.81,-9.885,1,9,-0.968
1700,1707502.0,32894.0,325414.0,193.095,13.62,-0.871,-23.537,4,13,-0.459
1701,1390478.0,32901.0,325414.0,87.90488,7.6,-0.542,-8.819,3,6,-2.207
1702,1570562.0,32919.0,325412.0,361.80627,99.673,-0.297,-1.206,4,8,-1.082
1703,1703056.0,32930.0,561621.0,7582.2037,5307.111,0.132,-0.112,2,4,-0.009
1704,1666071.0,32935.0,519130.0,2216.26206,267.116,-0.179,-0.239,1,5,-0.149
1705,1699136.0,32938.0,333132.0,2251.00455,438.589,0.17,0.117,2,4,0.194
1706,1618835.0,32961.0,325412.0,61.01875,8.244,-1.473,-411.61,3,6,-31.625
1707,1713683.0,33037.0,518210.0,32711.75242,673.1,-0.098,-0.319,4,8,-0.676
1708,1723596.0,33056.0,522120.0,2241.24012,308.981,0.012,0.156,1,5,0.083
1709,1643953.0,33068.0,337910.0,882.36211,726.227,0.418,-0.28,4,7,-0.218
1710,1796022.0,33110.0,523930.0,1355.70826,787.716,0.23,-0.002,2,6,0.065
1711,1564406.0,36728.0,621.0,7984.65218,1432.6,-0.278,-0.18,0,4,-5.087
1712,72444.0,33114.0,325414.0,787.47438,0.892,-0.335,-3.256,5,8,-0.596
1713,1341317.0,33131.0,522110.0,498.98183,134.188,0.021,0.262,4,9,0.169
1714,1724521.0,33133.0,325414.0,2864.54754,382.882,-0.321,-1.126,3,10,0.109
1715,1723580.0,33138.0,722511.0,120.79368,68.867,0.009,0.006,2,5,-1.094
1716,1467623.0,33152.0,519130.0,9214.77,2157.9,0.075,0.045,0,1,
1717,1713863.0,33184.0,531120.0,897.01164,3.971,-0.055,-2.159,1,6,-1.103
1718,1423774.0,33232.0,518210.0,1783.334,305.42,-0.17,-0.264,2,8,-0.674
1719,1720116.0,33233.0,519130.0,535.37841,44.022,-0.075,-0.282,1,5,0.006
1720,1661998.0,33240.0,325414.0,208.026,33.971,-0.403,-53.86,2,9,-0.02
1721,1722684.0,33243.0,721110.0,8274.695,1565.0,0.085,-0.041,3,8,0.236
1722,1412707.0,33272.0,522110.0,305.02896,109.022,0.018,0.161,6,11,0.159
1723,1366561.0,33275.0,519130.0,8597.05902,385.513,-0.133,-0.323,3,5,-0.458
1724,1652362.0,33279.0,237.0,441.8484,2078.42,0.189,0.007,1,10,-0.785
1725,1261333.0,33301.0,518210.0,44902.82223,1453.047,-0.062,-0.168,4,9,-0.407
1726,1499453.0,33316.0,522110.0,497.37596,139.595,0.022,0.189,3,13,0.111
1727,1723089.0,33326.0,333132.0,4099.92186,3074.99,0.1,-0.522,1,8,0.069
1728,1124796.0,33420.0,334413.0,1059.7396,270.146,-0.068,-0.136,2,8,-0.136
1729,1726978.0,33421.0,524210.0,2627.35584,151.312,0.29,0.079,1,3,
1730,1718227.0,33424.0,237.0,1744.98404,910.739,0.161,0.051,1,4,0.047
1731,1701758.0,33425.0,3371.0,848.77848,320.738,0.04,-0.006,1,8,0.221
1732,1813756.0,33433.0,531120.0,6037.8278,2570.127,-0.071,-1.931,4,6,
1733,1609550.0,33435.0,334510.0,6307.32496,233.394,-0.288,-0.611,4,9,-0.224
1734,1727196.0,33445.0,325414.0,874.59156,18.816,-0.399,-3.658,5,8,-0.61
1735,1516912.0,33459.0,522110.0,1019.22124,304.145,0.014,0.111,7,15,0.125
1736,1641631.0,33467.0,334510.0,119.559,0.873,-1.041,-30.945,2,7,-0.765
1737,1696558.0,33476.0,315.0,71.3967667,90.213,0.113,0.055,1,2,0.074
1738,1712923.0,33531.0,519130.0,1303.07152,504.0,0.037,0.007,3,5,
1739,1704596.0,33533.0,518210.0,1214.6176,496.645,0.069,-0.014,0,4,
1740,1702924.0,33550.0,335999.0,160.54836,7.729,-0.461,-4.161,0,6,-0.494
1741,1662684.0,33557.0,33441.0,289.22592,2.413,-1.122,-4.754,3,4,-1.415
1742,1660334.0,33597.0,325412.0,252.07404,12.0,-0.36,-2.817,1,7,-0.975
1743,923571.0,33598.0,4841.0,296.36456,1948.526,0.102,0.001,3,8,-0.116
1744,1505952.0,33603.0,518210.0,1935.61365,210.18,-0.375,-0.476,3,7,
1745,1348036.0,33610.0,519130.0,11243.80257,698.977,-0.051,-0.109,8,11,-0.158
1746,1560258.0,33614.0,334510.0,41.18508,5.451,-0.759,-7.92,3,9,-0.626
1747,1823608.0,33625.0,522110.0,522.0501,208.915,0.018,0.194,2,7,0.135
1748,1734713.0,33637.0,541320.0,1548.51588,2553.6,0.072,-0.018,3,6,0.01
1749,1728688.0,33638.0,518210.0,533.24946,224.124,0.071,-0.003,5,8,-0.079
1750,1733186.0,33647.0,3363.0,3973.76,1657.0,-0.115,-0.401,3,7,-0.363
1751,90896.0,33652.0,321991.0,2563.5264,1420.881,0.119,0.042,3,9,0.522
1752,1664703.0,33668.0,335312.0,3869.7678,972.176,-0.009,-0.258,0,2,
1753,1720592.0,33693.0,518210.0,1616.94981,219.258,0.033,-0.708,1,3,0.004
1754,1640428.0,33694.0,519130.0,469.06398,418.515,-0.049,-0.026,0,3,-0.257
1755,1437958.0,33695.0,522110.0,651.7325,109.938,0.022,0.213,1,8,0.177
1756,1227636.0,33698.0,334510.0,117.7217,55.312,-0.259,-0.614,3,9,-0.455
1757,1327607.0,33704.0,522110.0,285.96084,102.075,0.033,0.224,4,10,0.086
1758,1531152.0,33718.0,452311.0,5771.66744,15430.017,0.139,0.025,2,10,0.656
1759,1658247.0,33723.0,325412.0,1352.23077,1.078,-0.446,-170.2,3,8,-0.493
1760,1682149.0,33725.0,334413.0,21.98841,6.541,-1.522,-7.243,0,1,-1.09
1761,1436208.0,33733.0,321991.0,640.8387,197.507,0.153,0.201,0,3,0.191
1762,1398733.0,33743.0,325412.0,160.38081,50.832,-0.533,-0.872,3,7,
1763,1411690.0,33749.0,339112.0,865.90998,17.981,-1.331,-5.104,2,9,-0.367
1764,1745041.0,33750.0,4411.0,6757.77,1837.4,0.175,0.13,4,10,0.656
1765,1660280.0,33759.0,519130.0,5998.72003,541.13,-0.088,-0.189,6,10,-0.373
1766,1736946.0,33766.0,334290.0,885.91197,435.137,-0.24,-0.182,3,7,-0.376
1767,1314727.0,33767.0,334310.0,4109.2346,1716.744,0.047,-0.015,0,4,0.118
1768,1205922.0,33780.0,325414.0,32.03304,0.9,-4.835,-45.971,3,7,-1.668
1769,1668370.0,33781.0,332216.0,47.1945,70.025,-0.418,-0.259,1,3,-0.568
1770,1729750.0,36735.0,519130.0,43.04708,2.738,-1.628,-3.902,1,5,-0.663
1771,1819576.0,33810.0,325414.0,254.64256,12.853,-1.037,-5.895,5,10,-0.623
1772,1716621.0,33824.0,334510.0,10.9356,0.022,-0.953,-7.912,1,3,-1.711
1773,1614067.0,33855.0,325414.0,41.24566,1.535,-0.856,-22.158,3,6,
1774,1683695.0,33911.0,522320.0,614.12484,396.374,0.065,0.099,2,8,0.387
1775,1727263.0,33951.0,236118.0,3050.4528,1602.0,0.209,0.09,6,9,1.062
1776,1747009.0,34337.0,486210.0,4472.27748,1317.037,0.104,0.014,2,4,-0.932
1777,1739104.0,33955.0,325412.0,13427.1456,4765.0,0.056,-0.085,5,12,-0.015
1778,810332.0,33962.0,481111.0,275.44594,503.591,0.053,0.05,3,6,-0.413
1779,1710340.0,33997.0,325414.0,105.64554,21.832,-1.4,-55.106,2,5,-0.594
1780,1734342.0,33999.0,522110.0,1239.75765,308.566,0.006,0.009,4,12,0.07
1781,23194.0,34010.0,2111.0,1884.36325,1850.73,0.128,-0.091,1,5,0.855
1782,1724344.0,34016.0,325414.0,104.79588,0.0,-1.088,-6.264,3,6,-1.218
1783,1949543.0,34034.0,211120.0,228.95818,68.008,0.087,0.269,3,8,1.462
1784,1742924.0,34048.0,325180.0,3942.0022,420.4,0.043,-0.045,5,9,0.211
1785,1735707.0,34051.0,336310.0,518.50513,3633.0,0.202,-0.023,4,6,
1786,1740332.0,34053.0,423690.0,3769.35224,5846.0,0.068,-0.006,5,9,0.136
1787,1738827.0,34055.0,213112.0,69.637,276.8,-0.072,-1.132,2,7,
1788,1382101.0,34065.0,325414.0,689.34576,61.88,-0.298,0.276,5,10,-0.508
1789,1475115.0,34076.0,519130.0,1695.97024,187.134,-0.108,-1.168,2,8,-0.46
1790,1655759.0,34077.0,325414.0,4353.42,46.7,-0.386,-4.038,4,12,-0.338
1791,1711754.0,34078.0,325414.0,181.9986,0.181,-0.375,-1099.9,2,6,-0.397
1792,1656634.0,34082.0,325414.0,887.95728,48.214,-0.575,-29.634,5,8,-0.609
1793,1627475.0,34101.0,519130.0,4411.0808,502.797,-0.044,-0.084,2,8,-0.376
1794,1576280.0,34102.0,325413.0,10178.73534,373.653,-0.16,-0.683,1,4,-1.098
1795,1746129.0,34132.0,522110.0,208.633,58.539,0.033,0.351,1,3,0.211
1796,1722964.0,34135.0,325414.0,708.29595,34.897,-0.686,-5.751,5,7,-0.786
1797,1737287.0,34161.0,325414.0,2127.93516,38.489,-0.206,-5.966,5,9,-0.353
1798,1729944.0,34163.0,621498.0,29.88852,14.386,-0.22,-0.488,0,4,-0.8
1799,1001614.0,34183.0,2111.0,461.89856,151.036,0.081,-0.903,2,2,
1800,1419536.0,34189.0,522110.0,365.8044,173.879,0.046,0.16,2,10,0.216
1801,1459839.0,34193.0,339113.0,747.89954,90.152,-0.252,-0.617,4,9,-0.505
1802,1169245.0,34194.0,325414.0,125.77851,10.831,-0.884,-73.359,3,8,
1803,1664106.0,34266.0,325412.0,76.11912,5.41,-0.659,-12.77,3,9,-0.922
1804,1682745.0,34300.0,518210.0,2408.29897,550.59,0.125,0.049,4,7,0.294
1805,1747748.0,34326.0,519130.0,20194.992,1075.664,-0.278,-0.357,2,2,-0.723
1806,1253176.0,34327.0,334510.0,541.06946,113.292,-0.287,-0.478,1,8,-2.039
1807,1751783.0,34338.0,522120.0,116.4605,50.928,0.015,0.105,0,1,0.076
1808,1603756.0,34342.0,334510.0,2594.48,180.29,-0.281,-0.765,5,7,-0.155
1809,1630212.0,34382.0,531120.0,72.5331,1.391,-1.344,-9.636,0,1,-7.412
1810,1682852.0,34410.0,325414.0,102353.94,18471.0,-0.268,-2.423,0,2,0.793
1811,1670349.0,34412.0,213112.0,61.12135,250.463,0.065,-0.806,1,3,
1812,1692787.0,34414.0,486210.0,229.66726,160.617,-0.652,-2.358,2,5,
1813,1655050.0,34415.0,523910.0,981.98802,197.394,0.058,-0.049,1,3,0.076
1814,1749723.0,34418.0,221210.0,4994.566,1322.81,-0.039,-0.505,1,5,0.134
1815,1653247.0,34439.0,519130.0,108.10956,182.194,0.075,-0.042,2,6,-1.818
1816,1751788.0,34443.0,325211.0,41701.3948,54968.0,0.084,-0.061,6,12,0.305
1817,1746618.0,34467.0,454110.0,4103.97732,891.39,0.248,0.079,4,5,0.247
1818,1708599.0,34469.0,325414.0,41.35569,0.144,-1.513,-14.225,0,2,
1819,1661181.0,34562.0,325414.0,1189.0032,468.059,0.058,-0.018,4,7,0.257
1820,1708493.0,34587.0,325414.0,247.3833,23.654,-0.313,-4.334,3,10,-1.396
1821,1621672.0,34613.0,519130.0,86.86924,11.672,-1.218,-12.075,2,6,-0.881
1822,1653087.0,34616.0,325414.0,1693.0109,207.085,-0.328,-7.578,3,9,-0.458
1823,1751692.0,34618.0,522120.0,65.8844505,18.508,0.017,0.066,1,1,-0.005
1824,1644903.0,34621.0,325412.0,120.18864,44.481,-0.157,0.302,2,7,-1.042
1825,1754301.0,34636.0,516120.0,21393.71192,12909.0,0.148,0.13,2,8,0.098
1826,1017491.0,34709.0,325414.0,171.965,0.0,-1.848,-136.68,4,5,-1.626
1827,1755237.0,34746.0,325414.0,74.6652,3.942,-0.511,-23.224,4,8,-1.141
1828,1679788.0,34749.0,522320.0,54793.81729,7837.303,0.242,0.368,0,3,-0.204
1829,1752836.0,34765.0,446110.0,2756.09964,4575.0,0.043,-0.012,4,11,-0.009
1830,1819796.0,37404.0,523.0,461.622,531.592,0.368,0.0,1,6,
1831,1642545.0,34854.0,334510.0,6320.72852,237.146,-0.288,-1.087,3,4,0.34
1832,1759509.0,34873.0,485310.0,14739.20074,3208.323,-0.277,-0.587,6,9,-1.034
1833,1397702.0,34882.0,334510.0,1490.54041,101.475,-0.235,-0.535,1,3,-0.774
1834,1758730.0,34919.0,519130.0,20350.4508,1076.447,0.074,0.178,3,5,0.058
1835,1767837.0,34938.0,522110.0,183.75645,51.342,0.019,-0.105,0,2,0.076
1836,1712189.0,34941.0,531110.0,362.95268,291.337,0.151,-0.063,3,8,0.437
1837,1761312.0,34953.0,524126.0,1647.03633,247.791,0.052,0.118,0,1,0.13
1838,1756497.0,34954.0,511210.0,6780.1916,3090.421,0.055,-0.557,2,8,-0.02
1839,1568100.0,34955.0,519130.0,4038.83986,213.556,-0.106,-0.286,1,2,-0.507
1840,1745797.0,35004.0,211120.0,1019.9124,161.217,0.064,0.013,2,10,0.226
1841,1585521.0,35005.0,519130.0,109220.77643,2651.368,0.258,0.218,1,6,0.122
1842,1595893.0,35006.0,325414.0,2365.1091,30.829,-0.209,-5.235,4,7,-0.348
1843,1743745.0,35009.0,423990.0,82.150961,166.06,-0.189,-0.1,1,5,-0.638
1844,1506293.0,35013.0,519130.0,23877.2972,2578.027,-0.115,-0.268,3,5,0.02
1845,1760542.0,35014.0,325414.0,72.70299,18.448,-0.35,-2.32,4,7,-0.618
1846,1642375.0,35018.0,325412.0,15.8067117,7.233,-0.624,-4.799,1,5,-0.703
1847,1760965.0,35035.0,315.0,2889.52625,2475.916,0.143,0.026,0,8,1.355
1848,1753706.0,35053.0,311999.0,417.48528,493.973,0.13,-0.122,2,7,0.003
1849,1760717.0,35055.0,511210.0,337.61,606.1,0.393,0.038,4,7,0.17
1850,1756262.0,35062.0,334510.0,532.49472,30.262,-0.232,-1.313,2,3,-0.656
1851,1722482.0,35065.0,334516.0,25692.758,7386.1,0.108,0.022,1,10,0.146
1852,1543151.0,35077.0,485310.0,81734.81988,18055.0,-0.122,-0.587,2,4,-0.787
1853,1071236.0,35078.0,522110.0,384.13,101.832,0.023,0.285,3,6,0.126
1854,1661059.0,35090.0,325414.0,166.086,0.0,-0.109,-1.315,4,8,-0.333
1855,1766368.0,35099.0,33211.0,303.20976,454.826,0.071,-0.027,2,8,0.013
1856,1163668.0,35101.0,522110.0,493.9056,232.505,0.027,0.171,2,6,0.155
1857,1178697.0,35104.0,334220.0,17.3381362,54.57,-0.443,-0.488,1,7,-2.009
1858,1517413.0,35120.0,519130.0,4211.84995,354.33,-0.095,-0.241,4,10,-0.202
1859,1605888.0,35121.0,325414.0,22.22682,0.21,-1.063,-3.176,3,4,-0.544
1860,1676725.0,35136.0,325414.0,910.92012,27.941,-0.307,-4.477,2,9,-0.179
1861,1659352.0,35154.0,325414.0,249.35776,22.935,-0.805,-66.909,2,8,-0.386
1862,275880.0,35158.0,519130.0,3488.159,3660.771,0.075,0.023,3,13,0.051
1863,1755672.0,35168.0,111.0,34350.19656,15655.0,0.045,0.042,4,12,0.053
1864,1535527.0,35182.0,518210.0,48279.6392,874.438,-0.049,-0.134,0,7,-0.165
1865,1757715.0,35210.0,335210.0,226.4199,247.767,-0.468,-0.22,4,6,-0.875
1866,1766363.0,35245.0,711.0,9265.14417,5077.713,0.033,-0.186,1,2,0.208
1867,1527753.0,35254.0,325413.0,640.79435,85.494,-0.196,-0.451,0,2,-0.345
1868,1743881.0,35264.0,325414.0,2457.68124,69.716,-0.538,-18.327,4,15,
1869,1679363.0,35280.0,325414.0,1757.0873,19.794,-0.205,-1.216,4,9,-0.162
1870,1766502.0,35287.0,454110.0,42260.08554,7146.264,-0.138,-0.027,0,5,-0.319
1871,1573221.0,35288.0,519130.0,1079.2656,467.692,-0.233,-0.483,4,7,-2.285
1872,1739614.0,35306.0,325414.0,1702.73697,7.231,-2.638,-7.208,2,5,-3.488
1873,1260990.0,35320.0,325414.0,112.20383,4.315,-0.904,-7.461,8,11,-0.485
1874,1755953.0,35354.0,518210.0,54.2535,20.685,-0.407,-1.371,2,5,-1.672
1875,1634447.0,35367.0,238210.0,70.48296,45.312,-0.099,-0.15,2,6,-0.253
1876,1759425.0,35375.0,325414.0,487.79885,19.138,-0.754,-13.921,3,11,-0.421
1877,1680581.0,35376.0,325414.0,718.67394,19.163,-0.585,-15.055,2,7,-0.541
1878,1412408.0,35377.0,519130.0,2923.75149,148.677,-0.042,-0.164,4,4,-0.46
1879,1636422.0,35391.0,518210.0,2084.88364,241.926,-0.158,-0.482,2,2,-0.298
1880,1772695.0,35395.0,221114.0,3165.76504,241.752,0.015,-1.138,1,7,-0.122
1881,1447362.0,35396.0,621511.0,1087.99773,94.085,-0.003,-0.053,2,3,-0.129
1882,1772177.0,35423.0,722511.0,492.857,64.891,-0.163,-0.605,3,5,-0.008
1883,1673772.0,35429.0,325414.0,1085.55515,3.813,-0.478,-14.271,6,7,-0.416
1884,1773383.0,35447.0,519130.0,13658.1912,703.509,0.062,0.128,4,10,0.022
1885,1772921.0,35451.0,441222.0,533.86817,1228.206,0.191,0.017,4,11,0.428
1886,1458412.0,35455.0,522110.0,787.5245,204.969,0.007,0.017,2,13,0.11
1887,1538716.0,35471.0,522291.0,648.081,578.15,0.025,-0.074,2,6,-0.087
1888,1615219.0,35477.0,325414.0,22.4219352,1.84,-0.52,-1.558,4,7,-0.806
1889,1140102.0,35481.0,561320.0,276.2928,22.76,0.136,0.478,2,6,0.243
1890,1709682.0,35490.0,532412.0,1976.32,1167.154,0.141,-0.037,1,7,0.005
1891,1757073.0,35497.0,339114.0,7281.696,2508.9,0.024,0.004,5,8,0.052
1892,1043186.0,35530.0,211130.0,74.83293,77.165,0.017,-0.122,2,4,-0.061
1893,1014739.0,35543.0,621498.0,5117.09544,3438.64,0.061,-0.014,3,10,0.149
1894,1784254.0,35583.0,515112.0,45.3145,55.493,0.021,-0.681,2,3,
1895,1773427.0,35600.0,325414.0,3052.39104,0.0,-0.101,-1.302,3,8,-0.652
1896,1775625.0,35602.0,339114.0,280.31035,637.611,-0.217,-0.142,3,7,-0.569
1897,1477333.0,35604.0,519130.0,42554.978,656.426,-0.064,-0.292,1,5,-0.326
1898,1768267.0,35614.0,511210.0,3654.58275,387.182,0.043,-0.063,1,3,-0.356
1899,1679826.0,35617.0,519130.0,1916.29152,299.449,0.024,-0.025,6,12,-0.142
1900,1561550.0,35620.0,519130.0,55813.44015,1028.784,0.007,-0.014,2,5,-0.013
1901,1639825.0,35627.0,339920.0,37224.23094,4021.8,0.057,0.02,3,8,-1.839
1902,819050.0,35632.0,325412.0,27.3253953,0.404,-1.072,-9.907,1,5,-1.183
1903,1706431.0,35638.0,325414.0,5491.71107,1095.415,-0.391,-3.396,1,2,0.723
1904,1770787.0,35640.0,325413.0,16760.2344,490.49,-0.129,-0.513,3,8,-0.209
1905,1766400.0,35642.0,623.0,657.75692,439.694,0.058,0.021,1,8,0.009
1906,1787414.0,35646.0,522120.0,143.97574,27.611,0.011,0.073,0,1,0.048
1907,1703647.0,35647.0,325414.0,177.55443,14.068,-0.112,-0.686,4,7,-0.705
1908,1758021.0,35674.0,424130.0,400.23884,364.244,0.202,0.055,0,3,0.187
1909,1772016.0,35684.0,312111.0,1214.9325,1247.1,0.306,0.024,2,6,
1910,1551306.0,35708.0,621999.0,4586.33115,500.621,0.093,0.01,2,5,0.158
1911,1372299.0,35712.0,325414.0,907.18355,0.0,-0.767,-131.4,4,7,-0.66
1912,1745999.0,35714.0,325414.0,5449.91941,51.844,-0.48,-5290.8,1,7,-0.381
1913,1650648.0,35729.0,325414.0,707.0165,18.038,-0.319,-4.165,5,8,-0.378
1914,1720725.0,35747.0,325414.0,485.3508,24.539,-0.42,-4.505,5,10,-2.326
1915,775215.0,35759.0,522110.0,542.90778,166.233,0.023,0.249,2,9,0.147
1916,1561921.0,35779.0,339112.0,185.984,29.463,-0.385,-1.582,0,1,-2.226
1917,1692376.0,35781.0,522292.0,442.4141,190.156,0.057,0.078,1,4,0.1
1918,1451809.0,35794.0,334413.0,6092.1455,218.808,-0.014,-0.103,1,5,0.078
1919,1780097.0,35796.0,325414.0,21.5370576,1.08,-0.766,-159.19,2,6,-5.68
1920,1706946.0,35808.0,488999.0,3454.26108,3.292,-0.478,-799.96,4,8,-0.527
1921,1409269.0,35850.0,334510.0,108.7711,105.622,-0.206,-1.045,3,6,-1.221
1922,1725255.0,35852.0,423450.0,3273.82424,2454.535,0.219,-0.045,1,5,0.046
1923,1786352.0,35868.0,518210.0,17311.24272,238.265,-0.019,-0.227,6,13,-0.082
1924,1786431.0,35874.0,3222.0,6594.0,3556.0,0.166,0.106,2,4,0.122
1925,1719489.0,35909.0,519.0,422.02136,267.739,-0.104,-0.187,5,8,-0.413
1926,1517375.0,35922.0,518210.0,4911.22626,187.859,-0.292,-0.417,1,4,-0.334
1927,1701756.0,35967.0,722513.0,18.801811,10.35,-0.998,-6.554,0,6,-0.419
1928,1790982.0,35978.0,3313.0,3476.84427,7504.0,0.099,0.021,2,10,0.033
1929,1750106.0,36005.0,237210.0,48.751344,19.982,-0.132,-1.242,1,2,-0.329
1930,1404123.0,36025.0,621112.0,3368.55554,621.552,-0.108,-0.3,2,6,-0.221
1931,1490978.0,36051.0,511210.0,2472.89517,137.931,-0.193,-0.199,5,9,-0.283
1932,1628171.0,36083.0,325414.0,1866.17931,29.39,-0.272,-1.912,2,10,-0.422
1933,1753162.0,36084.0,531210.0,342.62316,330.23,-0.308,-0.009,3,8,-0.3
1934,1015383.0,36153.0,33299.0,551.14608,58.197,-0.079,-0.293,2,7,0.033
1935,1674101.0,36175.0,334419.0,9383.77594,4998.1,0.132,-0.019,0,3,0.051
1936,1781335.0,36190.0,333921.0,37004.75,14298.0,0.208,0.069,1,10,
1937,1783180.0,36191.0,333415.0,46811.23536,20613.0,0.11,0.089,3,9,0.497
1938,1782754.0,36193.0,32191.0,5657.25498,1178.974,0.047,-0.136,2,4,0.05
1939,1786842.0,36203.0,334514.0,5198.53264,2990.7,0.214,0.126,2,8,0.798
1940,1759824.0,36206.0,4238.0,473.79432,1212.8,0.111,-0.013,1,5,0.066
1941,1794783.0,36234.0,524210.0,3149.2026,937.815,0.177,0.14,2,7,-0.5
1942,1531048.0,36236.0,339112.0,4592.06751,276.984,0.137,0.065,2,4,-0.068
1943,1799191.0,36237.0,621111.0,714.17775,203.003,-0.011,-0.022,4,8,0.007
1944,1127537.0,36260.0,339112.0,1184.40924,48.416,-0.395,-0.83,6,8,-0.307
1945,1481646.0,36263.0,621999.0,2468.57968,170.358,-0.228,-0.309,1,4,-0.551
1946,1611052.0,36273.0,518210.0,10719.73859,514.821,-0.026,-0.215,2,4,-0.231
1947,1743725.0,36293.0,54151.0,2538.33247,211.28,-0.04,-0.085,2,9,-0.106
1948,1327273.0,36300.0,339112.0,56.71052,0.285,-0.457,-2636.9,3,10,-1.036
1949,1797336.0,36302.0,325414.0,118.76556,3.506,-0.8,-8.508,2,6,-1.33
